group_column,group_value,n_obs,auroc,log_loss,brier_score,expected_calibration_error,predicted_positive_rate,balanced_accuracy,f1,model_name,feature_set,task,target,dataset_split,evaluation_slice,rmse,mae
distance_bucket,long,13759,0.5560347272455315,0.8288475776124474,0.3086773940396399,0.2568605705029198,0.050875790391743586,0.5045717753420613,0.10056369785794814,gradient_boosting,context_only,classification,completion,test,all,,
distance_bucket,medium,4319,0.5721416179868596,0.870385464900682,0.3224678832740639,0.2758522825415724,0.01157675387821255,0.5027924792018195,0.027696181284095678,gradient_boosting,context_only,classification,completion,test,all,,
distance_bucket,short,2038,0.5723387203577327,0.9237463521764155,0.3426884718146432,0.31673508694874447,0.01521099116781158,0.5048348836122277,0.03802938634399308,gradient_boosting,context_only,classification,completion,test,all,,
field_zone,backed_up,11014,0.5661943297994633,0.8502408184119984,0.31718183190776994,0.2749981821489968,0.04067550390412203,0.5034733604766026,0.08142201834862385,gradient_boosting,context_only,classification,completion,test,all,,
field_zone,red_zone,2754,0.5844721430832542,0.8105199337681298,0.2966003390428274,0.22531423783667914,0.02178649237472767,0.5046581196581197,0.050546448087431695,gradient_boosting,context_only,classification,completion,test,all,,
field_zone,scoring_range,6348,0.5542996875646315,0.8584088590775147,0.3194631581055774,0.27144063213138414,0.04300567107750473,0.5068035120180125,0.0906801007556675,gradient_boosting,context_only,classification,completion,test,all,,
pressure_bucket,standard_rush,20115,0.5679070090343395,0.8474137120250599,0.3150983779300101,0.26697181182544816,0.03882674620929655,0.5050432141301885,0.0807413376309428,gradient_boosting,context_only,classification,completion,test,all,,
score_state,leading_big,2264,0.5543254749768305,0.8123959495269372,0.30237453119332197,0.24104044330703453,0.08083038869257951,0.5078841005045824,0.15354070152217075,gradient_boosting,context_only,classification,completion,test,all,,
score_state,one_score,12762,0.5741250370540953,0.8380715864027055,0.31179437303861557,0.2652932655635463,0.040824322206550696,0.5050170593652453,0.08410513141426783,gradient_boosting,context_only,classification,completion,test,all,,
score_state,trailing_big,5090,0.5466792115166164,0.8862808828312242,0.32898515337324896,0.2830940484094206,0.01512770137524558,0.5024509527955843,0.03368855276727398,gradient_boosting,context_only,classification,completion,test,all,,
qb_location,0,225,0.4816116377901275,0.8971242682582609,0.33664136760967633,0.2904269939194629,0.04888888888888889,0.4861882968290291,0.06944444444444445,gradient_boosting,context_only,classification,completion,test,all,,
qb_location,P,666,0.5220979842631919,0.7874839034807989,0.2928510109766977,0.23034722538281685,0.057057057057057055,0.5006645286180694,0.1054945054945055,gradient_boosting,context_only,classification,completion,test,all,,
qb_location,S,16342,0.5738718891500043,0.8491147214292722,0.31468243255846085,0.2655678817805959,0.04350752661852894,0.5060925131364772,0.09054805401111994,gradient_boosting,context_only,classification,completion,test,all,,
qb_location,U,2883,0.5281657981383683,0.847503881837585,0.32081400073441013,0.282721012966545,0.007284079084287201,0.5025106546688184,0.018401380103507763,gradient_boosting,context_only,classification,completion,test,all,,
starting_hash,0,227,0.47990430622009567,0.8856329376540892,0.3318527923471041,0.2780913687517428,0.048458149779735685,0.4873604465709729,0.06993006993006994,gradient_boosting,context_only,classification,completion,test,all,,
starting_hash,L,9159,0.5637702091480142,0.8464619058623243,0.3149648200542386,0.26611632130211843,0.03461076536739819,0.5037010681690094,0.0711997152011392,gradient_boosting,context_only,classification,completion,test,all,,
starting_hash,M,2114,0.5652557278620893,0.8495376200102779,0.3160631397611743,0.2700419278667985,0.050141911069063384,0.5079085015470753,0.1044776119402985,gradient_boosting,context_only,classification,completion,test,all,,
starting_hash,R,8616,0.575084103885755,0.8468196271667839,0.3145287035533477,0.2672714135994421,0.040273909006499534,0.5062158777811532,0.08513844415144095,gradient_boosting,context_only,classification,completion,test,all,,
box_bucket,light_box,5752,0.5745691744008459,0.8598592592853326,0.31770779156476237,0.2683124417578613,0.04450625869262865,0.5038489779135338,0.08874709976798144,gradient_boosting,context_only,classification,completion,test,all,,
box_bucket,loaded_box,509,0.5727615532734275,0.849449976980136,0.3194686692670336,0.2863610605999312,0.019646365422396856,0.5082798459563543,0.050955414012738856,gradient_boosting,context_only,classification,completion,test,all,,
box_bucket,standard_box,13855,0.5618953819696171,0.8421236529281214,0.313833662091151,0.2662343518034541,0.03717069649945868,0.505610640009527,0.0786308973172988,gradient_boosting,context_only,classification,completion,test,all,,
down_bucket,early_down,96,0.6014888337468982,0.6283610493011815,0.21721900080847556,0.08129741386012576,0.9583333333333334,0.49305210918114145,0.7898089171974523,gradient_boosting,context_only,classification,completion,test,tracking_only,,
distance_bucket,long,92,0.5923125393824826,0.5614055258627019,0.18921368072843406,0.06322376545455709,0.9565217391304348,0.47101449275362317,0.8280254777070064,gradient_boosting,context_only,classification,completion,test,tracking_only,,
field_zone,backed_up,84,0.5510071474983755,0.6439930978631698,0.22363841376898114,0.065356559219781,0.9642857142857143,0.5009746588693957,0.7971014492753623,gradient_boosting,context_only,classification,completion,test,tracking_only,,
pressure_bucket,standard_rush,143,0.6067493112947657,0.6023248436978321,0.2058054506270091,0.07218066438563595,0.9370629370629371,0.5202020202020202,0.8068669527896996,gradient_boosting,context_only,classification,completion,test,tracking_only,,
score_state,one_score,67,0.548936170212766,0.6107079248965888,0.2069917660425528,0.0741528700099284,0.9701492537313433,0.5143617021276595,0.8214285714285714,gradient_boosting,context_only,classification,completion,test,tracking_only,,
score_state,trailing_big,55,0.5835913312693498,0.6243329390325753,0.21745250293517931,0.13849061787923428,0.9090909090909091,0.47678018575851394,0.7727272727272727,gradient_boosting,context_only,classification,completion,test,tracking_only,,
qb_location,S,115,0.6195426195426195,0.6055543208012621,0.2081403532963418,0.07253848162141395,0.9304347826086956,0.5284130284130284,0.8,gradient_boosting,context_only,classification,completion,test,tracking_only,,
starting_hash,L,66,0.5526859504132231,0.6444125761384604,0.22217106416341373,0.11625423794140785,0.9090909090909091,0.5340909090909091,0.7884615384615384,gradient_boosting,context_only,classification,completion,test,tracking_only,,
starting_hash,R,60,0.712962962962963,0.552145789718831,0.18566780068961092,0.07546882777992397,0.9666666666666667,0.5158730158730158,0.82,gradient_boosting,context_only,classification,completion,test,tracking_only,,
box_bucket,standard_box,103,0.6120857699805068,0.5608273423792854,0.18886282512668714,0.09026399215687511,0.941747572815534,0.5107212475633528,0.8323699421965318,gradient_boosting,context_only,classification,completion,test,tracking_only,,
down_bucket,early_down,14162,0.5902841617118754,1.3679652036531087,0.44893889415102256,0.4509770436064373,0.1125547239090524,0.5574896174286326,0.26552295545374793,logistic_regression,context_plus_motion,classification,completion,test,all,,
down_bucket,late_down,5954,0.5675594311221842,1.2587991538816012,0.3975827122927611,0.3890015073487161,0.056936513268391,0.5393827377809072,0.17317590069633668,logistic_regression,context_plus_motion,classification,completion,test,all,,
distance_bucket,long,13759,0.5929256913770777,1.3361836674565428,0.4368064562739544,0.43644763832586353,0.10923758994112945,0.559289437439734,0.26589475860643025,logistic_regression,context_plus_motion,classification,completion,test,all,,
distance_bucket,medium,4319,0.5980619156210922,1.3226005739346478,0.4206964071484344,0.4183932317962093,0.07455429497568881,0.5471041611900535,0.2071563088512241,logistic_regression,context_plus_motion,classification,completion,test,all,,
distance_bucket,short,2038,0.580863793586987,1.3597401457252507,0.44066352974016354,0.437433011775874,0.05299313052011776,0.5271191689258671,0.14100486223662884,logistic_regression,context_plus_motion,classification,completion,test,all,,
field_zone,backed_up,11014,0.5836302811360835,1.3600099333038969,0.4464622282600522,0.44585219626965134,0.09224623206827674,0.5473543644497478,0.2264050901378579,logistic_regression,context_plus_motion,classification,completion,test,all,,
field_zone,red_zone,2754,0.6286076817558298,1.2242623952917815,0.38038012437848,0.37800578815635405,0.09767610748002904,0.574002849002849,0.2857142857142857,logistic_regression,context_plus_motion,classification,completion,test,all,,
field_zone,scoring_range,6348,0.5831729969154391,1.3417210671555906,0.43481068736032324,0.4338371872858778,0.10207939508506617,0.5575203094213125,0.2554660529344074,logistic_regression,context_plus_motion,classification,completion,test,all,,
pressure_bucket,standard_rush,20115,0.5964071126076816,1.335718302709259,0.43375980968012257,0.4325455854286292,0.0960974397216008,0.5540649755166238,0.243032001179767,logistic_regression,context_plus_motion,classification,completion,test,all,,
score_state,leading_big,2264,0.6115503681392236,1.2664845683852917,0.4171690414820817,0.41447228527071084,0.12765017667844522,0.5696503964576254,0.3042671614100185,logistic_regression,context_plus_motion,classification,completion,test,all,,
score_state,one_score,12762,0.5972856330632892,1.348353155605113,0.4375313452462288,0.4379710550629951,0.09888732173640495,0.5557519477762319,0.24831061734051083,logistic_regression,context_plus_motion,classification,completion,test,all,,
score_state,trailing_big,5090,0.587213760990427,1.3345794384458984,0.4315981041277164,0.42763413277014983,0.075049115913556,0.5419722343156536,0.19788425637834475,logistic_regression,context_plus_motion,classification,completion,test,all,,
qb_location,0,225,0.5188787185354691,1.4291306702976665,0.4755846649354734,0.48520297809360274,0.022222222222222223,0.518796992481203,0.07246376811594203,logistic_regression,context_plus_motion,classification,completion,test,all,,
qb_location,P,666,0.5794304315583678,1.3724052949179248,0.4588916232400882,0.4599508165326076,0.12012012012012012,0.5446100950564849,0.2575452716297787,logistic_regression,context_plus_motion,classification,completion,test,all,,
qb_location,S,16342,0.6015096051530349,1.3138932351416255,0.42799873488254925,0.42688678072601743,0.09337902337535185,0.555375846485878,0.2419399283549187,logistic_regression,context_plus_motion,classification,completion,test,all,,
qb_location,U,2883,0.5878189530694939,1.443216718844821,0.4571961123201113,0.45549999345677555,0.11168921262573708,0.5505003822190689,0.2568627450980392,logistic_regression,context_plus_motion,classification,completion,test,all,,
starting_hash,0,227,0.5177830940988836,1.4047244194775546,0.4673632321646834,0.4752691599761399,0.022026431718061675,0.5189393939393939,0.072992700729927,logistic_regression,context_plus_motion,classification,completion,test,all,,
starting_hash,L,9159,0.5991964895264634,1.3312997733240606,0.4319609326174465,0.4292888568093828,0.10317720275139207,0.5555457273092932,0.25456292026897215,logistic_regression,context_plus_motion,classification,completion,test,all,,
starting_hash,M,2114,0.5890130027994696,1.3662277278033061,0.4402330712051336,0.4417527107189589,0.09555345316934721,0.5545933402092235,0.24233983286908078,logistic_regression,context_plus_motion,classification,completion,test,all,,
starting_hash,R,8616,0.5967618818179632,1.3309611063920277,0.43314829850112035,0.4327492885240869,0.09064531104921077,0.5532746740581457,0.23472052934006618,logistic_regression,context_plus_motion,classification,completion,test,all,,
box_bucket,light_box,5752,0.5974489446271929,1.2684555766008208,0.4158030625978503,0.4128785629116902,0.08414464534075104,0.5532894736842106,0.22850924918389554,logistic_regression,context_plus_motion,classification,completion,test,all,,
box_bucket,loaded_box,509,0.6070603337612324,1.5041281182888835,0.4707806890017549,0.4830128402263167,0.07269155206286837,0.5486039794608473,0.19941348973607037,logistic_regression,context_plus_motion,classification,completion,test,all,,
box_bucket,standard_box,13855,0.5988872817098367,1.357362373693931,0.43982342123371726,0.4389703668894749,0.1019126669072537,0.5543553642641453,0.2501833420639078,logistic_regression,context_plus_motion,classification,completion,test,all,,
down_bucket,early_down,96,0.5220843672456575,0.6499124524840284,0.2274454226290762,0.11845773747387159,0.90625,0.5498759305210918,0.8026315789473685,logistic_regression,context_plus_motion,classification,completion,test,tracking_only,,
distance_bucket,long,92,0.5589161940768745,0.606531532414686,0.20811610701672353,0.14496308799162627,0.8695652173913043,0.5579710144927537,0.8322147651006712,logistic_regression,context_plus_motion,classification,completion,test,tracking_only,,
field_zone,backed_up,84,0.48538011695906436,0.6667368867162562,0.23573867809000149,0.09473777415844441,0.9166666666666666,0.4658869395711501,0.7611940298507462,logistic_regression,context_plus_motion,classification,completion,test,tracking_only,,
pressure_bucket,standard_rush,143,0.5165289256198348,0.653896657870212,0.2299967381912974,0.11762585658795513,0.8391608391608392,0.5315656565656566,0.776255707762557,logistic_regression,context_plus_motion,classification,completion,test,tracking_only,,
score_state,one_score,67,0.42659574468085104,0.6845122450788396,0.24396755356253916,0.17278147570911867,0.8507462686567164,0.500531914893617,0.7692307692307693,logistic_regression,context_plus_motion,classification,completion,test,tracking_only,,
score_state,trailing_big,55,0.5232198142414861,0.6531956026084264,0.23032894953970443,0.12099024915370563,0.8181818181818182,0.5386996904024768,0.7710843373493976,logistic_regression,context_plus_motion,classification,completion,test,tracking_only,,
qb_location,S,115,0.5311850311850312,0.6529386583493464,0.229925850920657,0.10115078262972363,0.808695652173913,0.5382882882882883,0.7602339181286549,logistic_regression,context_plus_motion,classification,completion,test,tracking_only,,
starting_hash,L,66,0.47417355371900827,0.6853095883813314,0.24418122496160943,0.15616240509366916,0.8333333333333334,0.5113636363636364,0.7474747474747475,logistic_regression,context_plus_motion,classification,completion,test,tracking_only,,
starting_hash,R,60,0.5661375661375662,0.6216738753287913,0.21511348357708576,0.10901496794219036,0.8833333333333333,0.5753968253968254,0.8210526315789474,logistic_regression,context_plus_motion,classification,completion,test,tracking_only,,
box_bucket,standard_box,103,0.5253411306042886,0.6336349758039149,0.22105629779443065,0.14212729706854124,0.8349514563106796,0.5136452241715399,0.7901234567901234,logistic_regression,context_plus_motion,classification,completion,test,tracking_only,,
down_bucket,early_down,14162,0.5854495464713954,1.1985483210809684,0.41557185081233505,0.40847872356924864,0.11319022736901567,0.5572656375228958,0.26606934164394236,gradient_boosting,context_plus_motion,classification,completion,test,all,,
down_bucket,late_down,5954,0.5535486597249492,1.1242389834451054,0.37702912758737617,0.3571834570069453,0.05895196506550218,0.5403992841635862,0.1779788838612368,gradient_boosting,context_plus_motion,classification,completion,test,all,,
distance_bucket,long,13759,0.5936880517838306,1.171452897575215,0.4048114538124214,0.3946526713017941,0.11010974634784505,0.5592705268019692,0.26701084150748583,gradient_boosting,context_plus_motion,classification,completion,test,all,,
distance_bucket,medium,4319,0.5856773237782351,1.1594225900299793,0.39359800620593055,0.38151289847923353,0.07571197036351007,0.5472435855100577,0.20902255639097744,gradient_boosting,context_plus_motion,classification,completion,test,all,,
distance_bucket,short,2038,0.5487057313577015,1.2472981582453238,0.4221832164136445,0.41246309933697883,0.0549558390578999,0.5279030725125424,0.14539579967689822,gradient_boosting,context_plus_motion,classification,completion,test,all,,
field_zone,backed_up,11014,0.5857076522929725,1.2108650394185716,0.417508161862316,0.4096001020715934,0.09288178681677864,0.5477024654043516,0.22778439941729572,gradient_boosting,context_plus_motion,classification,completion,test,all,,
field_zone,red_zone,2754,0.6084826421863458,1.0217220788939723,0.34627502769990964,0.32355848190770664,0.1009440813362382,0.5743019943019942,0.2901307966706302,gradient_boosting,context_plus_motion,classification,completion,test,all,,
field_zone,scoring_range,6348,0.5883218901579645,1.1841950348378514,0.40612533960655756,0.3949168248439032,0.10286704473850032,0.5572249747901868,0.2560919540229885,gradient_boosting,context_plus_motion,classification,completion,test,all,,
pressure_bucket,standard_rush,20115,0.5898141034323259,1.1766085838132618,0.4041836573472225,0.39311613456280836,0.09714143673875217,0.5541525583750442,0.2445704189059854,gradient_boosting,context_plus_motion,classification,completion,test,all,,
score_state,leading_big,2264,0.592177202399341,1.1706341332489882,0.3991887798157199,0.3861862291542946,0.12853356890459364,0.5694927144475337,0.3051266213712168,gradient_boosting,context_plus_motion,classification,completion,test,all,,
score_state,one_score,12762,0.5972892249612525,1.161160307617754,0.401796138043489,0.39215321535306985,0.09959254035417646,0.5558702148109282,0.2494279176201373,gradient_boosting,context_plus_motion,classification,completion,test,all,,
score_state,trailing_big,5090,0.564589557280329,1.2177832430427005,0.41231321525456394,0.39972702890505996,0.07701375245579568,0.542145816756992,0.20099255583126552,gradient_boosting,context_plus_motion,classification,completion,test,all,,
qb_location,0,225,0.49652664269369073,1.2993959115378377,0.45203541602294445,0.46115063883089896,0.022222222222222223,0.518796992481203,0.07246376811594203,gradient_boosting,context_plus_motion,classification,completion,test,all,,
qb_location,P,666,0.6113133589513932,1.0821771480632305,0.3926727436308462,0.3921839574005644,0.12012012012012012,0.5446100950564849,0.2575452716297787,gradient_boosting,context_plus_motion,classification,completion,test,all,,
qb_location,S,16342,0.6028094156585776,1.1424686087764107,0.3960271178172194,0.38494458165856704,0.09460286378656223,0.5554438198353671,0.2436967085358027,gradient_boosting,context_plus_motion,classification,completion,test,all,,
qb_location,U,2883,0.5707110273948648,1.3819785519426306,0.4492045791284154,0.4432001291888769,0.11203607353451266,0.550791418307544,0.25771680548750614,gradient_boosting,context_plus_motion,classification,completion,test,all,,
starting_hash,0,227,0.5042663476874003,1.2771357131058771,0.4442413737758759,0.45144237896269485,0.022026431718061675,0.5189393939393939,0.072992700729927,gradient_boosting,context_plus_motion,classification,completion,test,all,,
starting_hash,L,9159,0.5897620576690197,1.173648429930814,0.4026989720741855,0.3893303919543434,0.10415984277759581,0.5557228557773806,0.25611510791366904,gradient_boosting,context_plus_motion,classification,completion,test,all,,
starting_hash,M,2114,0.5895425077353764,1.186426064978449,0.40751005687506825,0.3997281596053715,0.097918637653737,0.5556459039339915,0.24705065926439973,gradient_boosting,context_plus_motion,classification,completion,test,all,,
starting_hash,R,8616,0.5915183638675279,1.1745705376746787,0.40384413179561796,0.3948034863089062,0.0914577530176416,0.5530296261439154,0.23547826086956522,gradient_boosting,context_plus_motion,classification,completion,test,all,,
box_bucket,light_box,5752,0.5935915227521931,1.1475347216123137,0.3930826854178539,0.3823070437005722,0.08501390820584144,0.5526648652882206,0.2287421896223852,gradient_boosting,context_plus_motion,classification,completion,test,all,,
box_bucket,loaded_box,509,0.536729781771502,1.3073630804289709,0.4369919722411719,0.44131509493407595,0.07269155206286837,0.5486039794608473,0.19941348973607037,gradient_boosting,context_plus_motion,classification,completion,test,all,,
box_bucket,standard_box,13855,0.5901172541623094,1.1837959367685642,0.40755824297836696,0.39632718202834005,0.10306748466257669,0.5547435712802102,0.25227486664574833,gradient_boosting,context_plus_motion,classification,completion,test,all,,
down_bucket,early_down,96,0.5245657568238213,0.6502643602090671,0.2240760679343897,0.07426491197132759,1.0,0.5,0.8074534161490683,gradient_boosting,context_plus_motion,classification,completion,test,tracking_only,,
distance_bucket,long,92,0.5872715816005041,0.5559035590613979,0.18488204085497018,0.0605793721645837,1.0,0.5,0.8571428571428571,gradient_boosting,context_plus_motion,classification,completion,test,tracking_only,,
field_zone,backed_up,84,0.5341130604288499,0.6479768743755502,0.22312454097755272,0.05846715367896007,1.0,0.5,0.8085106382978723,gradient_boosting,context_plus_motion,classification,completion,test,tracking_only,,
pressure_bucket,standard_rush,143,0.5702479338842976,0.6206065225185555,0.21212948597448916,0.05357210979562452,0.993006993006993,0.5113636363636364,0.8215767634854771,gradient_boosting,context_plus_motion,classification,completion,test,tracking_only,,
score_state,one_score,67,0.5276595744680851,0.6355843851403826,0.2158367526874299,0.07194458079295726,1.0,0.5,0.8245614035087719,gradient_boosting,context_plus_motion,classification,completion,test,tracking_only,,
score_state,trailing_big,55,0.5386996904024768,0.6231718734681182,0.2156131250568401,0.08059888122095293,1.0,0.5,0.8172043010752689,gradient_boosting,context_plus_motion,classification,completion,test,tracking_only,,
qb_location,S,115,0.6001386001386002,0.6181864578213532,0.21240769203100135,0.03837271612420118,0.991304347826087,0.5135135135135135,0.8125,gradient_boosting,context_plus_motion,classification,completion,test,tracking_only,,
starting_hash,L,66,0.44214876033057854,0.6902296423485437,0.23944471848269133,0.13223911810465108,0.9848484848484849,0.5227272727272727,0.8073394495412844,gradient_boosting,context_plus_motion,classification,completion,test,tracking_only,,
starting_hash,R,60,0.7328042328042328,0.5601770149491488,0.18869321813752657,0.06768787207765245,1.0,0.5,0.8235294117647058,gradient_boosting,context_plus_motion,classification,completion,test,tracking_only,,
box_bucket,standard_box,103,0.5433723196881092,0.5785312779041918,0.1946006035458278,0.07469885334703105,0.9902912621359223,0.5185185185185185,0.8539325842696629,gradient_boosting,context_plus_motion,classification,completion,test,tracking_only,,
down_bucket,early_down,14162,0.5883619885619822,1.3629998673305885,0.4481818410647018,0.4496405483933644,0.11248411241350091,0.5574319140241317,0.26535387015012674,logistic_regression,full,classification,completion,test,all,,
down_bucket,late_down,5954,0.564940151381799,1.2560273518285257,0.39713544514393917,0.3882794618688329,0.056936513268391,0.5397186528193393,0.17378141083863155,logistic_regression,full,classification,completion,test,all,,
distance_bucket,long,13759,0.5916790565836504,1.3337001745047354,0.4364490170222326,0.4357795530688091,0.10909223054001017,0.5591670384189261,0.26553613897218487,logistic_regression,full,classification,completion,test,all,,
distance_bucket,medium,4319,0.5952071702949364,1.311678051791612,0.41898830412935795,0.41619140157260215,0.07409122482056031,0.5476076858627624,0.20731247644176404,logistic_regression,full,classification,completion,test,all,,
distance_bucket,short,2038,0.5810702377613661,1.3570523882356287,0.44012912796944353,0.43731174701876485,0.05446516192345437,0.5274590227789723,0.1438965238480194,logistic_regression,full,classification,completion,test,all,,
field_zone,backed_up,11014,0.5829439820399849,1.360529692413355,0.44657295093999805,0.44573983326454775,0.0920646449972762,0.5475772801875989,0.22646512861309998,logistic_regression,full,classification,completion,test,all,,
field_zone,red_zone,2754,0.6253967500263797,1.216013200752065,0.37892117272956133,0.37579167907209343,0.09840232389251997,0.5747150997150997,0.28776119402985073,logistic_regression,full,classification,completion,test,all,,
field_zone,scoring_range,6348,0.5818078968878597,1.3307209494031125,0.4331430816312177,0.4312155067517524,0.10192186515437933,0.557061211762736,0.2546040515653775,logistic_regression,full,classification,completion,test,all,,
pressure_bucket,standard_rush,20115,0.5947204003125379,1.3314020576218215,0.43309441913630903,0.4314708012373047,0.09604772557792692,0.5541238960916887,0.24304992257208172,logistic_regression,full,classification,completion,test,all,,
score_state,leading_big,2264,0.6107909200906189,1.2575025062771619,0.41565986389605086,0.4113931919016842,0.12632508833922262,0.5703422665019051,0.30359355638166047,logistic_regression,full,classification,completion,test,all,,
score_state,one_score,12762,0.5952478633455843,1.3427081584122675,0.4366744642012467,0.4367439050853814,0.09896567936060179,0.5558188911421443,0.24851122308749427,logistic_regression,full,classification,completion,test,all,,
score_state,trailing_big,5090,0.5860627999379482,1.3356706840970494,0.43178825727865416,0.42746415957326045,0.07524557956777995,0.5417507994175136,0.19782270606531882,logistic_regression,full,classification,completion,test,all,,
qb_location,0,225,0.5161000326904217,1.4848634993023158,0.483807479217394,0.49371281729050603,0.022222222222222223,0.518796992481203,0.07246376811594203,logistic_regression,full,classification,completion,test,all,,
qb_location,P,666,0.5748076237804935,1.392053033120731,0.46230421630619184,0.4623168769292008,0.12012012012012012,0.5446100950564849,0.2575452716297787,logistic_regression,full,classification,completion,test,all,,
qb_location,S,16342,0.6001176358232467,1.3085036189860513,0.42715801943014065,0.42570545319879083,0.09350140741647289,0.5554826726796608,0.24226283405271376,logistic_regression,full,classification,completion,test,all,,
qb_location,U,2883,0.5864959254947614,1.4347635189217345,0.4558890146146809,0.4537365492181523,0.11064862989941034,0.5503474945914753,0.2552773686794305,logistic_regression,full,classification,completion,test,all,,
starting_hash,0,227,0.5130781499202551,1.4592658418170943,0.4754393522298729,0.4837087531361619,0.022026431718061675,0.5189393939393939,0.072992700729927,logistic_regression,full,classification,completion,test,all,,
starting_hash,L,9159,0.5975642671956904,1.3259683402733855,0.4311317005669137,0.42788654900454276,0.10306802052625832,0.5556753281387384,0.2546036829463571,logistic_regression,full,classification,completion,test,all,,
starting_hash,M,2114,0.5881354059230882,1.3607569114564393,0.43954233111867713,0.4407091089867346,0.09508041627246926,0.5541881538234861,0.24111498257839722,logistic_regression,full,classification,completion,test,all,,
starting_hash,R,8616,0.5951281739027225,1.3264569972664237,0.4324330556072299,0.43173302119466916,0.09076137418755803,0.5533754398783794,0.23502785515320335,logistic_regression,full,classification,completion,test,all,,
box_bucket,light_box,5752,0.5948227502349623,1.2653781497578596,0.41523318291542805,0.41177070671035126,0.08431849791376912,0.5534461152882205,0.2289910252923579,logistic_regression,full,classification,completion,test,all,,
box_bucket,loaded_box,509,0.6090661103979461,1.5048460239577692,0.4712810475187306,0.48349951780086287,0.068762278978389,0.5453145057766366,0.1887905604719764,logistic_regression,full,classification,completion,test,all,,
box_bucket,standard_box,13855,0.597517684090943,1.3523471115352668,0.4390755938093645,0.4378754956971332,0.1019126669072537,0.5545042242278224,0.250392875851231,logistic_regression,full,classification,completion,test,all,,
down_bucket,early_down,96,0.5493796526054591,0.6391131501411187,0.22213599439010231,0.08906557670374496,0.8958333333333334,0.5421836228287842,0.7947019867549668,logistic_regression,full,classification,completion,test,tracking_only,,
distance_bucket,long,92,0.5570258349086327,0.601214831201284,0.20588059751630383,0.13866991017637717,0.8478260869565217,0.5434782608695652,0.8163265306122449,logistic_regression,full,classification,completion,test,tracking_only,,
field_zone,backed_up,84,0.5263157894736842,0.661658873679355,0.2322544663182504,0.12003060699019018,0.8928571428571429,0.5029239766081871,0.7727272727272727,logistic_regression,full,classification,completion,test,tracking_only,,
pressure_bucket,standard_rush,143,0.5633608815426998,0.6345468652899601,0.2205922237924937,0.09381726472611746,0.8321678321678322,0.5429292929292929,0.7798165137614679,logistic_regression,full,classification,completion,test,tracking_only,,
score_state,one_score,67,0.5223404255319148,0.6544783490329524,0.22887624678355528,0.13770189936606916,0.8656716417910447,0.5111702127659574,0.780952380952381,logistic_regression,full,classification,completion,test,tracking_only,,
score_state,trailing_big,55,0.5278637770897833,0.6457734003834105,0.2264795560122962,0.1268742987956069,0.8363636363636363,0.5092879256965944,0.7619047619047619,logistic_regression,full,classification,completion,test,tracking_only,,
qb_location,S,115,0.5651420651420651,0.6394567825973837,0.22329104572917538,0.11602025347458919,0.8260869565217391,0.5511088011088011,0.7745664739884393,logistic_regression,full,classification,completion,test,tracking_only,,
starting_hash,L,66,0.5444214876033058,0.662167687081218,0.23265318807207488,0.10908313831698764,0.8181818181818182,0.5340909090909091,0.7551020408163265,logistic_regression,full,classification,completion,test,tracking_only,,
starting_hash,R,60,0.5992063492063492,0.5986843445273167,0.20388010253830968,0.0830099939530139,0.9,0.5873015873015872,0.8333333333333334,logistic_regression,full,classification,completion,test,tracking_only,,
box_bucket,standard_box,103,0.5916179337231969,0.6047570850509231,0.20855509771087857,0.120189527623983,0.8349514563106796,0.5387426900584795,0.8024691358024691,logistic_regression,full,classification,completion,test,tracking_only,,
down_bucket,early_down,14162,0.5833361448478271,1.1680668723495402,0.4103593612518508,0.40311032939450325,0.11283716989125829,0.5574231068281382,0.2658092175777063,gradient_boosting,full,classification,completion,test,all,,
down_bucket,late_down,5954,0.5546225836007564,1.0755055134712714,0.3684797183600101,0.34591591473288147,0.058448102116224386,0.5405650413659567,0.17753623188405798,gradient_boosting,full,classification,completion,test,all,,
distance_bucket,long,13759,0.5898289238806862,1.1400352139771868,0.39942949690776475,0.38862755446749125,0.10974634784504687,0.5592658511549943,0.2665289256198347,gradient_boosting,full,classification,completion,test,all,,
distance_bucket,medium,4319,0.5822814998603598,1.1148292572530654,0.3856543547958107,0.3711237624690539,0.07501736513081732,0.5479988725191212,0.20925856228829506,gradient_boosting,full,classification,completion,test,all,,
distance_bucket,short,2038,0.5535703156648282,1.199720707671263,0.4141540288749607,0.403326547889274,0.0549558390578999,0.5279030725125424,0.14539579967689822,gradient_boosting,full,classification,completion,test,all,,
field_zone,backed_up,11014,0.5803237489127394,1.1750916055072957,0.4113449804492493,0.4028464227839811,0.0927001997457781,0.5477373301360223,0.22757981189561532,gradient_boosting,full,classification,completion,test,all,,
field_zone,red_zone,2754,0.6077922865885829,0.9938476865252414,0.341530997358713,0.31783071754986747,0.09912854030501089,0.5754273504273504,0.2898032200357782,gradient_boosting,full,classification,completion,test,all,,
field_zone,scoring_range,6348,0.5870081127489568,1.1446451483418816,0.399229290449005,0.3872848945239546,0.10270951480781348,0.5570897299971114,0.25569096343987124,gradient_boosting,full,classification,completion,test,all,,
pressure_bucket,standard_rush,20115,0.5869023711252641,1.140721970275139,0.3979830169077969,0.38601611367862926,0.09674372358936117,0.5543181733752285,0.24427255985267035,gradient_boosting,full,classification,completion,test,all,,
